{'str': '4f400b68ac3a46bc4692', 'num': 0.08353987387390249}
{'str': '26c083165824d7c74df2', 'num': 0.3933713305990645}
{'str': 'd4e6075052338cd26dd6', 'num': 0.37884935681385246}
{'str': 'ac26298c6b111749b623', 'num': 0.2573420809149404}
{'str': 'c5ea7580dc143116d8be', 'num': 0.5486017556786912}
{'str': 'bc3b950d77b1c76a759c', 'num': 0.8963672662601785}
{'str': 'd0b1e9e6314480aaacd4', 'num': 0.18796900542478545}
{'str': '6e61d599be647caadf75', 'num': 0.5995403750882377}
{'str': 'd837d787d01656cd5074', 'num': 0.43639495796520966}
{'str': 'b192665a9a11cc72217b', 'num': 0.25966535511307276}
{'str': '5ff15e51b0200ef0a153', 'num': 0.5288798193426224}
{'str': '17e5a7a3c48190f269b5', 'num': 0.9400347604865904}
{'str': '4d4a7f4c1a4f98ddcdff', 'num': 0.3482249539830956}
{'str': '6688b496d8f1ee24a3fc', 'num': 0.1864879350624924}
{'str': 'bc8b04e9ae8acee29d13', 'num': 0.3390484528305895}
{'str': '5e46efae788e5ed859c9', 'num': 0.9879070057195404}
{'str': '6e2b60600dce4b1542d9', 'num': 0.18208973716522403}
{'str': 'c59d5f832216da889a9d', 'num': 0.22543413775080645}
{'str': '22a892016eb6d5b8eb7e', 'num': 0.2959167580407498}
{'str': '25bbc7cb56d1b197564d', 'num': 0.47185335308163534}
{'str': '1dfba75ff0ec1de9fc4e', 'num': 0.10535603563960183}
{'str': '1f7f42230a094ef9ddf9', 'num': 0.2595984500152063}
{'str': '88e25a83f75fac00f38d', 'num': 0.6281445552487986}
{'str': 'fa0e28498b6d5b0a008b', 'num': 0.7331432411296958}
{'str': 'c2c9bab51b5d2b48a44f', 'num': 0.2378752627100975}
{'str': 'cd05a6738468a09bf291', 'num': 0.40809524391464513}
{'str': '753a17d66c7e4fd2516c', 'num': 0.9663084813332699}
{'str': '3a0e0d779ac35a6e3e4d', 'num': 0.034130137022963525}
{'str': '5944ca96d40b70fd0921', 'num': 0.0365431560761631}
{'str': 'ac9cfd654bd12f590864', 'num': 0.583278902348166}
{'str': '1900306cb11d06ec1cdc', 'num': 0.6796580509803195}
{'str': 'f4d30ef14c532ba568e7', 'num': 0.010562204162235522}
{'str': 'a58edec1777a1c3e50aa', 'num': 0.3523138662192712}
{'str': 'b6a9cab98447711fcda3', 'num': 0.021819048901374316}
{'str': '0ebfb7e8f577362efde5', 'num': 0.5539064960244499}
{'str': 'fc2611245d5037b2de9b', 'num': 0.17172652110919184}
{'str': 'd02130d7325bee419c20', 'num': 0.9701826420497003}
{'str': 'f986d7045209c2df8f6c', 'num': 0.7503097944415442}
{'str': '4a086eecc2759e601e3f', 'num': 0.7205645660858381}
{'str': '8f1454493ecea03b3825', 'num': 0.44441946794409815}
{'str': '643257312565232c7879', 'num': 0.8468968533845533}
{'str': '6b5f71de225cd54849bc', 'num': 0.4504643649783222}
{'str': '9ed6d61c6d2d3489a5bf', 'num': 0.32212015492957713}
{'str': '9ff54ccffd5a6c999c4f', 'num': 0.33373124679180455}
{'str': '5f241e234e2d94a6ed35', 'num': 0.46300838103899344}
{'str': '955a76a6af737c34951e', 'num': 0.8379509702307194}
{'str': 'e4eb8791a01b180b9fbf', 'num': 0.2561375223873198}
{'str': '0267d64ddcac8e9c007a', 'num': 0.6636205920052961}
{'str': '1f995d0a275052e56e26', 'num': 0.3351133183682473}
{'str': 'dc6200d7404b384498a9', 'num': 0.39543835775590264}
{'str': '1351b59fbfe1d67fbf8a', 'num': 0.4468378295044795}
{'str': '8dce69453f00bb33b898', 'num': 0.4581587515769381}
{'str': 'ab4b82eb98f5a41545bd', 'num': 0.44713930712716343}
{'str': '05f64464afe8fcd553bb', 'num': 0.67516491467511}
{'str': '91b74975456eb7b988e4', 'num': 0.7800839764128813}
{'str': '5c712653522691e58622', 'num': 0.4107461728306201}
{'str': '2b1834b433bc728db646', 'num': 0.588524996447717}
{'str': 'baa94eb0160c33a6c45c', 'num': 0.8192512022494207}
{'str': 'ccc8c660cbe85773c5d6', 'num': 0.17635267752102635}
{'str': 'fea33fe379677a37c2c8', 'num': 0.20551254099344018}
{'str': '3e2d4df7686ad6aa1fab', 'num': 0.5860816924742294}
{'str': '38e8a84d8f8d9e45aea2', 'num': 0.6804959233774008}
{'str': '2dbb9e0432b231161330', 'num': 0.11713380529454887}
{'str': 'bff9bca09eb4b1ee09ed', 'num': 0.018070599261019726}
{'str': 'eb05d4a37e39590bcc0a', 'num': 0.4139855303321328}
{'str': 'c608f20ffc5a3d4216d9', 'num': 0.9980880175939001}
{'str': '67985b09be0f70f5fd76', 'num': 0.25662601702153}
{'str': 'b66fe92fbbee5799be50', 'num': 0.8818031931291621}
{'str': '62256fbd5b7f4e47b196', 'num': 0.15603473759326236}
{'str': 'b7b7b219a4dbdae96a99', 'num': 0.05844325490518132}
{'str': 'a898b1bf5fe22a15e171', 'num': 0.6276566858595506}
{'str': 'a549535f7097021c0837', 'num': 0.29783992814282045}
{'str': '9cdc8d3f45cf030748f0', 'num': 0.8652860579737021}
{'str': 'ecef3cd5cf911301a3db', 'num': 0.7722050798982237}
{'str': '0644c174e97f8feabbeb', 'num': 0.5425987842459146}
{'str': 'd4f8495c4110c3e6954d', 'num': 0.21948711906232254}
{'str': 'ed3ded6bb99dd98e13d4', 'num': 0.7032607314814157}
{'str': 'd0af9bfa7377fc8d5024', 'num': 0.8706139785117814}
{'str': '1655498f91f87fad4387', 'num': 0.6214606734531789}
{'str': '2eb46fa668e361bb1136', 'num': 0.10586840516758544}
{'str': '71a1830b9feaa3c54be6', 'num': 0.7195071426648955}
{'str': '0bb9f3334d05b7ce3102', 'num': 0.8502767628518644}
{'str': 'e2a35f5a387241f746c2', 'num': 0.8136963535490898}
{'str': '233c3b87c986098f3251', 'num': 0.13888783524966042}
{'str': '19995c48f41b2f14f5ad', 'num': 0.6793362755025473}
{'str': '3274b9401310385fd032', 'num': 0.26441862807418093}
{'str': 'f58b3ecd77aeeaf01b34', 'num': 0.6368767978314765}
{'str': '22ef038de522ba7e8690', 'num': 0.4124672309311599}
{'str': 'd13fe0f309e718a05916', 'num': 0.9541580911809081}
{'str': 'f84055f5b3b3d4689293', 'num': 0.06037393368267863}
{'str': '5d41b8eca617fb8d0dac', 'num': 0.408113552888254}
{'str': '9da577ffe3344b204abf', 'num': 0.897078610947494}
{'str': 'c22fa66e566f37945650', 'num': 0.7764215109029929}
{'str': '7eb4ccef9ab115acadb4', 'num': 0.9741269420287221}
{'str': 'e8aeeec4782936e79de5', 'num': 0.8183740284362091}
{'str': 'b9c13d2d9f59ce999f82', 'num': 0.689063214628646}
{'str': '56d58747df8ba8d74b06', 'num': 0.1098844581234465}
{'str': '70c119f0f30c0cc89dd3', 'num': 0.16147381466814514}
{'str': 'f86d067e7214dd7a230e', 'num': 0.6744301520720991}
{'str': 'c206b13848941e541270', 'num': 0.3902377615274194}
{'str': 'ac7ea881069b51503047', 'num': 0.038943273761823605}
{'str': 'ce8e4f964c48c0580022', 'num': 0.16021070281524352}
{'str': '2fca0bf748a29f4cb841', 'num': 0.3848430791000369}
{'str': 'c9c17346838153e0cd3b', 'num': 0.920331322571173}
{'str': '3f7d5a8aed7715404986', 'num': 0.8520605095185418}
{'str': 'e320013cef81846dcac4', 'num': 0.13292201419369643}
{'str': '07057f614cafcd04b1f2', 'num': 0.23494477211223508}
{'str': 'bc0910a8c401295e022a', 'num': 0.807326229303416}
{'str': 'e6f50e149befa6854732', 'num': 0.29898505268849396}
{'str': 'd23d72a600b1c363c7b6', 'num': 0.4504971258316518}
{'str': '2d92912eb99651621f3b', 'num': 0.6989126806690198}
{'str': 'cb9c58abed649fa46834', 'num': 0.14062593871822493}
{'str': '3c488efa1f9784bab8d2', 'num': 0.5729929196548484}
{'str': '9f05ede6d7323bfe068d', 'num': 0.6898089746656648}
{'str': '5b111edbe932c82e1e6c', 'num': 0.7069919264957408}
{'str': '83a92908cd6eec358d84', 'num': 0.558520332863903}
{'str': '23012bebce62cce33994', 'num': 0.14636062999239263}
{'str': '481d48a985c8944bb469', 'num': 0.6871714424972241}
{'str': '060a411c7e4f82ef5ac2', 'num': 0.6821231730243575}
{'str': '6a807350094f864dbf7d', 'num': 0.23847359278748048}
{'str': 'da8dbeff2a5fdb471810', 'num': 0.5766690934452459}
{'str': 'e2caadfe285bcfb76e49', 'num': 0.3252233146837017}
{'str': 'da9891f7c38ad339b562', 'num': 0.7346242479721703}
{'str': '0524a61a17bed2467c2f', 'num': 0.391343950962324}
{'str': 'b6615303a0e6fe66d4dd', 'num': 0.5055485838785491}
{'str': '21fa412cdfbea42f2d04', 'num': 0.32293077828976235}
{'str': 'bf5415cb3e9c48c19d3c', 'num': 0.6538862638412598}
{'str': '4707098b0869124ece15', 'num': 0.5495857770285028}
{'str': '396889a442514d21f004', 'num': 0.382254976688831}
{'str': 'bef50d924c2b2e6beed8', 'num': 0.04284336025130808}
{'str': '5018dd3f1db90382f81a', 'num': 0.30987514166471497}
{'str': 'fad3ed201f4e363f1944', 'num': 0.9697490634800119}
{'str': '5a8e6070850b6697a41c', 'num': 0.618391537204682}
{'str': '33b3bc0eaf2b325b223f', 'num': 0.6163002147418929}
{'str': '07d7d7271f2900951111', 'num': 0.6190551383631367}
{'str': 'cee1770345627cf297b3', 'num': 0.9450934235941721}
{'str': '0a849965a08389bb048f', 'num': 0.8324491054743749}
{'str': '28cb468ae7f18d0a041c', 'num': 0.7617486262997207}
{'str': 'eb1f313793a39aab0230', 'num': 0.7947949160764098}
{'str': '09e13e800be499752cb0', 'num': 0.8255274194756143}
{'str': '818884b94c194b7909fe', 'num': 0.4734412058419487}
{'str': '789d8867394816161a9a', 'num': 0.5348762131209162}
{'str': '6613971a99dee2f1ad49', 'num': 0.045474624159613564}
{'str': '26c18b7ea1d99adec48c', 'num': 0.6265597330633997}
{'str': '4f2c8882fec7cbd6c04b', 'num': 0.13683711380324615}
{'str': '699a9bcc2ef664868632', 'num': 0.7136198685734555}
{'str': 'd59757e99fd176f93733', 'num': 0.8973663309364837}
{'str': '98ac5d4fc27b989690ce', 'num': 0.2876047185853291}
{'str': '9c09385fd29b2952ac17', 'num': 0.9647097431587116}
{'str': '9cc9a6e25bbc96b00aaa', 'num': 0.683953729484745}
{'str': 'b9ec080f2e266c21527c', 'num': 0.36389248586172784}
{'str': '0118c219d1a9ed510efa', 'num': 0.5638647259896693}
{'str': '978a2bda14beb44681fa', 'num': 0.24781304735921383}
{'str': 'a8b842a0ae4c865919bb', 'num': 0.06412430649681267}
{'str': 'eb4306e739a7c8285b57', 'num': 0.5822663136556862}
{'str': 'b7f538e0ca1b1f5a7ef1', 'num': 0.1497259713131347}
{'str': 'bac80b7f225a98711860', 'num': 0.19635186497718404}
{'str': 'a276023ef6f8316c87bc', 'num': 0.8389174634049844}
{'str': '2c57ff4bb689b393df4a', 'num': 0.8784072920354854}
{'str': '28632124cfdd8666bdf4', 'num': 0.7835280072577744}
{'str': 'd390123686f86fc0fb33', 'num': 0.2665484401829339}
{'str': 'd14157940500cb6f3114', 'num': 0.04250951166221861}
{'str': 'fe1e83f0c66c7b899be4', 'num': 0.47605899147279096}
{'str': '0124f3aa74d3ec6b2a16', 'num': 0.503481707591761}
{'str': 'dba8bfd36c8b19aeca25', 'num': 0.6310394059673777}
{'str': '5503d7417f862946f939', 'num': 0.9152217610468468}
{'str': '24e5f7cf36cb46fd65e3', 'num': 0.9924793411000324}
{'str': '0bb19679c96a9a95700c', 'num': 0.039561740198285844}
{'str': '0ffc70101424b83f5ddf', 'num': 0.7826338496612695}
{'str': 'ae65701209f7297ce479', 'num': 0.7881968746755511}
{'str': '945d18cdeab10bdfe793', 'num': 0.4257502362628953}
{'str': '61ca334b379804264b27', 'num': 0.3367032770150862}
{'str': '646d80718b4e4cff1d18', 'num': 0.24502391989960126}
{'str': '78836f8b0efc152b9ffa', 'num': 0.18683987956581227}
{'str': '9ac47b33a3540901cbd9', 'num': 0.43129698667012806}
{'str': 'afca1798293f677184e3', 'num': 0.5510807534704817}
{'str': '72d02f4f4d60de37c52b', 'num': 0.19745321237804303}
{'str': '01bddd1fefc4b61767f2', 'num': 0.6321549094760553}
{'str': 'e511eb8e8534ee67b4b3', 'num': 0.20592375927524775}
{'str': '10d11eba56354324a1d4', 'num': 0.4037809839104429}
{'str': 'dab39c585e042541507e', 'num': 0.2696815773059399}
{'str': '8d5365093cbc88fbd4d5', 'num': 0.9348577822197436}
{'str': 'ebd96bacb6f22312320e', 'num': 0.43421930442208034}
{'str': '89cb226cf23e94a372dc', 'num': 0.7837578924677983}
{'str': '497ac0fc4a0ee727ec91', 'num': 0.547665469843502}
{'str': '891bf2607c27da9df436', 'num': 0.2153009770988934}
{'str': '23c112254d73a11fb88a', 'num': 0.9136691908600331}
{'str': '71a9d9cc2628847edff3', 'num': 0.5680586146102066}
{'str': 'a2d3352c135620fcf9f9', 'num': 0.8302212256480497}
{'str': 'bc3ca2b18044d660e512', 'num': 0.47510084934667585}
{'str': 'f1a4b6f2607a434b59df', 'num': 0.11618088634038404}
{'str': '9d62772e89cfa6e4fd10', 'num': 0.25629555026784945}
{'str': 'a24f1d4845a8aa28e851', 'num': 0.2026479338125824}
{'str': '28e2b27d55d627ae9b20', 'num': 0.32721743253410285}
{'str': '57cc32ed47381fbddbe8', 'num': 0.14178728879279467}
{'str': '3c96e63414685d5ddfd0', 'num': 0.3623059102497489}
{'str': 'ab2660999d9754d2101b', 'num': 0.7431561052572023}
{'str': '3b1b3b6b636a0b8d333c', 'num': 0.46078357300782025}
{'str': 'c7bf84fa26bd454676d8', 'num': 0.8073015246874999}
{'str': '4753104f3c4af6d991f8', 'num': 0.7567594894620895}
{'str': '1c05d02cf1c3e077f46a', 'num': 0.252644349636034}
{'str': 'aac62b26f3993111d1cd', 'num': 0.4153677491772465}
{'str': '414f06da8cb601459731', 'num': 0.8015000106737729}
{'str': 'c9fcecc476c8f180cfce', 'num': 0.9558949659055359}
{'str': 'f3c6b567387cae1f5cde', 'num': 0.935664014503121}
{'str': '6aec9ac999ac2e469be4', 'num': 0.14174542825785763}
{'str': '9dd84f1e3c14a51c5a6a', 'num': 0.5873604355743423}
{'str': 'fc4305d456a05903b444', 'num': 0.1855224501763807}
{'str': '1c1af0b8d11ff6313663', 'num': 0.002861215873115608}
{'str': '887213006a5af82dbf5c', 'num': 0.2376718036599238}
{'str': '831cf9380ba8d516c8a3', 'num': 0.5450215541781797}
{'str': 'eb9883951de128679c5d', 'num': 0.14498490929300323}
{'str': 'ec08bd90063060ebe43a', 'num': 0.49357633446156524}
{'str': '98158f592f13a5fcd558', 'num': 0.721597510096914}
{'str': '8bc177163191324064d1', 'num': 0.05352984825484619}
{'str': 'c62f072f86e8e0b1ee6f', 'num': 0.928199567306226}
{'str': 'c7f91d33e43343ac5e7e', 'num': 0.6767865653043754}
{'str': '5f208f7084c70eb58f71', 'num': 0.18432176730467098}
{'str': '9c474b87b96b0d842584', 'num': 0.7989531974496045}
{'str': '77256e2c42d8f95ab67b', 'num': 0.408047533289719}
{'str': '38c7748f2c0661abd9b1', 'num': 0.7027982199025513}
{'str': '75295689e09ce8e5849a', 'num': 0.18052510147943512}
{'str': '91a6c89593ed3c7d51ad', 'num': 0.04573853696828001}
{'str': '9a3e24bf58bc9ae0113e', 'num': 0.631300118735084}
{'str': 'd998c14295282db94092', 'num': 0.40730412752037093}
{'str': '8903617e7b18f7f55a72', 'num': 0.4795203573069933}
{'str': '899e51f50b3c7a84d798', 'num': 0.7513263995070625}
{'str': '1118e5ab47e50f2db9d9', 'num': 0.33602759988697106}
{'str': 'bdb0aaa97e83faeea4de', 'num': 0.9229261985358848}
{'str': 'bac22f7e9c18905e3f08', 'num': 0.1124237137946903}
{'str': 'fcc30751b96821e45f36', 'num': 0.9549675174249752}
{'str': '4544d5a75424d69bc128', 'num': 0.628759333768916}
{'str': 'aca59c456ecbbd831c20', 'num': 0.16458740533002003}
{'str': '3e434f9e0e81b445c670', 'num': 0.7260830620956538}
{'str': '95d6d2e4f12e675c6cfe', 'num': 0.37359801594194686}
{'str': '48cfe887ee40a432e4eb', 'num': 0.7429606112342969}
{'str': 'f905029a190404275520', 'num': 0.5441377147596165}
{'str': '087b9f687b71ceb8fed1', 'num': 0.2312333661341175}
{'str': '808288d55385c9c16895', 'num': 0.6474499963233485}
{'str': 'e97c860f18a1d539de65', 'num': 0.8683324580283004}
{'str': 'fb04b4cf9a2941dfe2e8', 'num': 0.5870683397470772}
{'str': '22a60f9191c97da30980', 'num': 0.5284335413139226}
{'str': '84c7236265d93b315ea5', 'num': 0.947584386315653}
{'str': '113aef4141a95d29b54e', 'num': 0.845041143700916}
{'str': '1e88e9fe2b3d112c7421', 'num': 0.33503232145729933}
{'str': '9cf1073b5562e84b32d1', 'num': 0.4064597352783865}
{'str': '355299563a8ffa26b647', 'num': 0.6186133394927478}
{'str': '35ab2f4e75c5d6c6e51b', 'num': 0.7862391116613762}
{'str': 'e55c09e45648e8b0e296', 'num': 0.8889752443091705}
{'str': '40d5297bb6de137bfd2f', 'num': 0.8403269498744704}
{'str': 'f16084569146592ee8f5', 'num': 0.4602941757742578}
{'str': '65ccc51b16d6c5ea2403', 'num': 0.7345137932581772}
{'str': 'a48f6d510880afc7208a', 'num': 0.3675567465486188}
{'str': '972d227edb8352b173b1', 'num': 0.5753055856598375}
{'str': '13cc62afe627796fa1ab', 'num': 0.23759963090245995}
{'str': 'c411ed96dae1de61532f', 'num': 0.5887101587770618}
{'str': '6da38d72956da13c84ad', 'num': 0.7937130700876799}
{'str': '062a034dc52a886e26a7', 'num': 0.2544770662216831}
{'str': '962d05083c309ca56267', 'num': 0.4556398878641146}
{'str': '8c468661860a2670a8ce', 'num': 0.10240954035201866}
{'str': '6c116ec85e0518df93c2', 'num': 0.4414235673945439}
{'str': 'f00efd8abceaf7438b36', 'num': 0.30934958432197046}
{'str': '44f28c50887a8dc86180', 'num': 0.8951567516589906}
{'str': '3d5f7672c40198cc9c20', 'num': 0.7759141137895733}
{'str': '439a42e2bcfefad378e7', 'num': 0.8442511385686756}
{'str': '66a6e883da45f638fb38', 'num': 0.259436428431847}
{'str': '33ade21b78d9fdc28034', 'num': 0.5437039829425687}
{'str': 'ccdb98b5e38d2a212ec8', 'num': 0.7813728606810562}
{'str': 'dc4859e36dec2bdd862b', 'num': 0.3260322354726807}
{'str': 'da9733ffa60a94daf4a8', 'num': 0.5634082797664988}
{'str': 'cccbb7d1360bcebdddb4', 'num': 0.3113625035293277}
{'str': 'c697e44a3eeaab89ef81', 'num': 0.9494509251152361}
{'str': '5ef10a504db88e1a852d', 'num': 0.8489343355888627}
{'str': '0b6005865d038c53a536', 'num': 0.0011315204880824048}
{'str': '5bc5a058733b19f9a1b3', 'num': 0.7551835763210603}
{'str': '55f327065d59b660cc1b', 'num': 0.05196135435037785}
{'str': 'd5bec2b1262e46880af4', 'num': 0.6769312602733935}
{'str': 'a800eaf7a8bdc80c43a5', 'num': 0.04224718983380915}
{'str': 'a8a7b6c2aa5ac4152007', 'num': 0.4092102935473185}
{'str': '14d4de3d7ad1cfb3247f', 'num': 0.8127822773511535}
{'str': '93fc0c1ce2c3d9d3a76f', 'num': 0.10867694279160556}
{'str': 'b2d078e401072f0ee3af', 'num': 0.6769577482910513}
{'str': 'e2c9b9635e3e1ee7ef2d', 'num': 0.8617017040363948}
{'str': 'c716acf61fb4f0601407', 'num': 0.6173250618655223}
{'str': '9994d66d673c3cc14b27', 'num': 0.7412441476460508}
{'str': '54804df59f579ca1dd6e', 'num': 0.04306487992235475}
{'str': 'a016d77393dbb3ad924b', 'num': 0.8877028865534011}
{'str': '82d9f7bd2ed7617b6ea9', 'num': 0.3929161788511304}
{'str': '9eb19938639b47ac2d34', 'num': 0.43495175630251337}
{'str': 'c2a608abab26883abcfc', 'num': 0.6697714343951522}
{'str': 'f7ab29cd4dcae8b206e7', 'num': 0.02452833619852901}
{'str': '5716635a5d4c9b8b69b9', 'num': 0.420442166624343}
{'str': '522e5ce75cb66a8d2225', 'num': 0.5675452370488815}
{'str': 'a53f49c01b283baaef73', 'num': 0.6929231497482643}
{'str': '5cbc9fe586d7ad2bd5da', 'num': 0.45172433868963136}
{'str': '95c1264e083b27d91310', 'num': 0.7211502673116571}
{'str': 'b0082543e39b949f7ca7', 'num': 0.08367824690729497}
{'str': '3be2eae706130689962a', 'num': 0.7726154653431675}
{'str': '2d03c3b94a81145bc249', 'num': 0.8075739260806287}
{'str': '847d566f876d38721449', 'num': 0.6349082786970572}
{'str': '1fbda0232c4bb2b329a7', 'num': 0.3275803039524622}
{'str': '8b60fdcb7ea1928c21fd', 'num': 0.47981688331031935}
{'str': '460d4e1c02a0723efa06', 'num': 0.7728358249236484}
{'str': 'a6c974f59c7dea86d14f', 'num': 0.252777841599374}
{'str': 'dad72365257f9f982004', 'num': 0.12901585661567638}
{'str': 'e550150ec8275fb841ab', 'num': 0.45382164330069874}
{'str': '8b1d31057c30608b7b3b', 'num': 0.17543464906121342}
{'str': 'ba336615571ddb3f3443', 'num': 0.30325649773894336}
{'str': '8704b605fa40d36b809a', 'num': 0.42070426632210756}
{'str': '9d8340959e551d48ce39', 'num': 0.800548704472831}
{'str': '4c589ab5fd9146309696', 'num': 0.4193311777885451}
{'str': 'cbeab6d099318394c8d7', 'num': 0.5990379337768756}
{'str': '98fa93ce2e0231e04c21', 'num': 0.8203260634685677}
{'str': '0061604483848e9ea4b3', 'num': 0.6696495441074379}
{'str': '6e907b37dc2a21d88282', 'num': 0.025025490076048262}
{'str': '9e497e089d9411ea0cc0', 'num': 0.4357178361858681}
{'str': '0597181f4ab435e89842', 'num': 0.9118068216732055}
{'str': '4f09586d538024fcd63e', 'num': 0.8192584707807219}
{'str': 'c79caaf3acfc350fcc7a', 'num': 0.8398749227103457}
{'str': '2d219cacc05983144b01', 'num': 0.40390099345939856}
{'str': '038b0b1ee6e5e2a115b9', 'num': 0.17255441348497524}
{'str': 'fe9f10cd54ab2ebcd82d', 'num': 0.8634850490823954}
{'str': '24606080cb408c7c5f6d', 'num': 0.8647888337305829}
{'str': 'ead1521015fbca4d1263', 'num': 0.5753271212248906}
{'str': 'fcd1f735fdcb9001dc4d', 'num': 0.4023772250017007}
{'str': 'c1d90620098a5612f49d', 'num': 0.4554225202950928}
{'str': 'e96080bc1a425a187a10', 'num': 0.6685747466261608}
{'str': '421c8824380aa1b8861a', 'num': 0.09423470807573953}
{'str': 'ee6681c69add1ad79b28', 'num': 0.7907168333040482}
{'str': '30e243d14bcaf9de136f', 'num': 0.5525159660496815}
{'str': '42b4669519bc5e43e2b4', 'num': 0.9318368495864386}
{'str': '89d59a316a619578f5d7', 'num': 0.5985044064033812}
{'str': '9cd1dd92078b091d6da4', 'num': 0.6474200459178822}
{'str': 'c2ca7d9aaa5da7c1cd8f', 'num': 0.3607653386616524}
{'str': '3c8b4f430ffde0920be0', 'num': 0.46672070865763937}
{'str': '441c41eaf0e2de7614ba', 'num': 0.7704728910157772}
{'str': '7b90aced1ff968950b92', 'num': 0.9357715481833764}
{'str': 'c8a7dca0f2f71e954d25', 'num': 0.3323896514381629}
{'str': 'e29f3ed057d8a62aa82b', 'num': 0.15073435760238274}
{'str': '4926165965def5634c72', 'num': 0.5797496508340932}
{'str': '51cabf7c90816cfb1305', 'num': 0.7512905841289947}
{'str': '1cf8009d702acf7e314c', 'num': 0.7280155790314203}
{'str': '236be0059bc4d003e0f4', 'num': 0.3191509857191732}
{'str': 'fedaf08395640f7d5209', 'num': 0.38171026493976157}
{'str': '05b8a94d90afab8077fc', 'num': 0.12250016213420534}
{'str': '1f62db5f5632d242f455', 'num': 0.6997768686067755}
{'str': 'af71ee791add8a078601', 'num': 0.2648677074981417}
{'str': 'ffa1d7cca72539dada45', 'num': 0.10129200917000736}
{'str': 'f2ba0133d4a05d0df0fd', 'num': 0.2934620375594903}
{'str': 'd4a3bb7e5339c3fcd7bb', 'num': 0.9268312973903865}
{'str': 'd086879b13945f7bdafa', 'num': 0.7542185666554646}
{'str': 'a7e7fa4aeb33dcd71b6d', 'num': 0.47384536853007175}
{'str': '6ac408b5ce273e972028', 'num': 0.3853811536907421}
{'str': '430d809778b1849574fc', 'num': 0.8818646765312667}
{'str': '9c6dcdd0c95e8a95b570', 'num': 0.8306863133455816}
{'str': 'b1ed2b90d61f0ac8bb02', 'num': 0.11534421310839771}
{'str': '277ee1b3a156abea2a24', 'num': 0.17969503529594155}
{'str': 'a42b302c9dd4ca8e5733', 'num': 0.7218410081759885}
{'str': 'dc26aaee77ad67e01b3c', 'num': 0.98544459174184}
